Subject,Object,Rel,Count
Adakite,Compositions,SPL-PRO,58
Adakite,Geochemical,SPL-PRO,38
Adakite,La/Yb,SPL-PRO,31
Adakite,Mafic,SPL-PRO,40
Adakite,NB,SPL-PRO,31
Adakite,SiO2,SPL-PRO,57
Adakite,Sr,SPL-PRO,39
Adakite,Sr/Y,SPL-PRO,59
Adakitic,Compositions,SPL-PRO,51
Adakitic,Mafic,SPL-PRO,35
Adakitic,Mg#,SPL-PRO,36
Adakitic,SiO2,SPL-PRO,49
Adakitic,Sr,SPL-PRO,47
Adakitic,Sr/Y,SPL-PRO,49
Adenocarcinoma,Cancer,SPL-PRO,63
Adenocarcinoma,Carcinoma,SPL-PRO,145
Adenocarcinoma,Lung Cancer,SPL-PRO,35
Adenocarcinoma,Survival,SPL-PRO,57
Af,Microstructure,SPL-PRO,37
Alkaline,87Sr/86Sr,SPL-PRO,36
Alkaline,ARC,SPL-PRO,42
Alkaline,Ages,SPL-PRO,36
Alkaline,Calc,SPL-PRO,106
Alkaline,Compositions,SPL-PRO,129
Alkaline,END(t),SPL-PRO,38
Alkaline,EU Anomaly,SPL-PRO,31
Alkaline,Geochemical,SPL-PRO,70
Alkaline,Geochemically,SPL-PRO,30
Alkaline,Geological,SPL-PRO,31
Alkaline,Granitoids,SPL-PRO,60
Alkaline,Igneous,SPL-PRO,31
Alkaline,K2O,SPL-PRO,56
Alkaline,Mafic,SPL-PRO,78
Alkaline,Mg#,SPL-PRO,46
Alkaline,NB,SPL-PRO,67
Alkaline,REE,SPL-PRO,51
Alkaline,REE Pattern,SPL-PRO,31
Alkaline,SiO2,SPL-PRO,77
Alkaline,Sr,SPL-PRO,52
Alkaline,TH,SPL-PRO,41
Alkaline,Ta,SPL-PRO,32
Alkaline,Ti,SPL-PRO,37
Alkaline,Trace Element,SPL-PRO,30
Alkaline,U-Pb Age,SPL-PRO,30
Alkaline,Volcanic,SPL-PRO,45
Alkaline,Zr,SPL-PRO,44
Allotriomorphic,Microstructure,SPL-PRO,57
Alpha,Compositions,SPL-PRO,97
Alpha,Corrosion Resistance,SPL-PRO,32
Alpha,Crystal Structure,SPL-PRO,47
Alpha,Density,SPL-PRO,46
Alpha,Dislocation,SPL-PRO,41
Alpha,Ductility,SPL-PRO,30
Alpha,Flow Stress,SPL-PRO,37
Alpha,Fracture Surface,SPL-PRO,41
Alpha,Grain Boundaries,SPL-PRO,54
Alpha,Grain Boundary,SPL-PRO,47
Alpha,Grain Size,SPL-PRO,81
Alpha,Hardness,SPL-PRO,51
Alpha,Mechanical Property,SPL-PRO,79
Alpha,Metals,SPL-PRO,35
Alpha,Metastable,SPL-PRO,35
Alpha,Micro Structures,SPL-PRO,60
Alpha,Microstructural,SPL-PRO,46
Alpha,Microstructure,SPL-PRO,361
Alpha,Morphology,SPL-PRO,87
Alpha,Phase Diagram,SPL-PRO,31
Alpha,Porosity,SPL-PRO,32
Alpha,Stability,SPL-PRO,35
Alpha,Strengths,SPL-PRO,55
Alpha,Stress,SPL-PRO,43
Alpha,Structure,SPL-PRO,128
Alpha,Tensile Strength,SPL-PRO,34
Alpha,Yield Strength,SPL-PRO,33
Alveolar,Epithelial,SPL-PRO,61
Alveolar,Macrophages,SPL-PRO,102
Amphiboles,Chemical Composition,SPL-PRO,35
Amphiboles,Compositions,SPL-PRO,165
Amphiboles,Mafic,SPL-PRO,48
Amphiboles,Metamorphic,SPL-PRO,41
Amphiboles,Mineral Assemblage,SPL-PRO,33
Amphiboles,P T,SPL-PRO,46
Amphiboles,SiO2,SPL-PRO,42
Amphibolite,206Pb/238U Age,SPL-PRO,35
Amphibolite,207Pb/206Pb Age,SPL-PRO,33
Amphibolite,Age,SPL-PRO,74
Amphibolite,Ages,SPL-PRO,76
Amphibolite,Calc,SPL-PRO,33
Amphibolite,Chemical Composition,SPL-PRO,57
Amphibolite,Coarse Grained,SPL-PRO,39
Amphibolite,Compositionally,SPL-PRO,39
Amphibolite,Compositions,SPL-PRO,368
Amphibolite,Crust,SPL-PRO,39
Amphibolite,Density,SPL-PRO,39
Amphibolite,Ductile,SPL-PRO,33
Amphibolite,EU Anomaly,SPL-PRO,37
Amphibolite,Foliation,SPL-PRO,126
Amphibolite,Geochemical,SPL-PRO,60
Amphibolite,Geochemistry,SPL-PRO,36
Amphibolite,Geological,SPL-PRO,58
Amphibolite,Geology,SPL-PRO,52
Amphibolite,Geothermal Gradient,SPL-PRO,34
Amphibolite,Grain Boundaries,SPL-PRO,32
Amphibolite,Grain Size,SPL-PRO,35
Amphibolite,Granitoids,SPL-PRO,61
Amphibolite,HP,SPL-PRO,39
Amphibolite,Igneous,SPL-PRO,36
Amphibolite,Lithological,SPL-PRO,45
Amphibolite,Mafic,SPL-PRO,192
Amphibolite,Metamorphic,SPL-PRO,212
