Subject,Object,Rel,Count
Aurivillius,Solid State Reaction,SPL-SMT,31
Austenite,AM,SPL-SMT,33
Austenite,Aged,SPL-SMT,437
Austenite,Ageing,SPL-SMT,129
Austenite,Aging,SPL-SMT,445
Austenite,Aging Treatment,SPL-SMT,51
Austenite,Air Cooled,SPL-SMT,66
Austenite,Air Cooling,SPL-SMT,112
Austenite,Alloyed,SPL-SMT,92
Austenite,Alloying,SPL-SMT,317
Austenite,Annealed,SPL-SMT,690
Austenite,Annealing,SPL-SMT,877
Austenite,As Quenched,SPL-SMT,131
Austenite,As Rolled,SPL-SMT,40
Austenite,As-Annealed,SPL-SMT,43
Austenite,As-Hot-Rolled,SPL-SMT,30
Austenite,As-Welded,SPL-SMT,54
Austenite,Austempered,SPL-SMT,188
Austenite,Austempering,SPL-SMT,201
Austenite,Austenitisation,SPL-SMT,282
Austenite,Austenitized,SPL-SMT,161
Austenite,Austenitizing,SPL-SMT,243
Austenite,Austenization,SPL-SMT,48
Austenite,BM,SPL-SMT,56
Austenite,CG,SPL-SMT,37
Austenite,Carburization,SPL-SMT,42
Austenite,Carburized,SPL-SMT,105
Austenite,Carburizing,SPL-SMT,57
Austenite,Cast,SPL-SMT,185
Austenite,Casting,SPL-SMT,71
Austenite,Charging,SPL-SMT,30
Austenite,Claddings,SPL-SMT,30
Austenite,Coated,SPL-SMT,73
Austenite,Coiling,SPL-SMT,55
Austenite,Cold Deformation,SPL-SMT,45
Austenite,Cold Rolled,SPL-SMT,387
Austenite,Cold Rolling,SPL-SMT,258
Austenite,Cold Worked,SPL-SMT,90
Austenite,Cold Working,SPL-SMT,31
Austenite,Compressional,SPL-SMT,48
Austenite,Compressive Deformation,SPL-SMT,35
Austenite,Continuous,SPL-SMT,49
Austenite,Continuous Cooling,SPL-SMT,81
Austenite,Continuous Heating,SPL-SMT,46
Austenite,Cooled,SPL-SMT,297
Austenite,Cooling,SPL-SMT,1716
Austenite,Creep,SPL-SMT,37
Austenite,Cryogenic Treatment,SPL-SMT,33
Austenite,Deep Cryogenic Treatment,SPL-SMT,39
Austenite,Deformation Induced,SPL-SMT,64
Austenite,Deformations,SPL-SMT,879
Austenite,Deformed,SPL-SMT,305
Austenite,Dp,SPL-SMT,40
