Subject,Object,Rel,Count
13C,Sonication,CHM-SMT,41
13C,Spinning,CHM-SMT,46
13C,Sulfonated,CHM-SMT,47
13C,Sulfonation,CHM-SMT,54
13C,Surface Modification,CHM-SMT,42
13C,Thermal,CHM-SMT,56
13C,Thermal Decomposition,CHM-SMT,100
13C,Thermal Degradation,CHM-SMT,80
13C,Thermal Treatment,CHM-SMT,128
13C,Thermolysis,CHM-SMT,78
13C,Transesterification,CHM-SMT,70
13C,Two-Phase,CHM-SMT,35
13C,UV,CHM-SMT,30
13C,UV Irradiation,CHM-SMT,104
13CO,Annealing,CHM-SMT,34
13CO,Heating,CHM-SMT,30
13CO2,Irradiation,CHM-SMT,48
14C,Combustion,CHM-SMT,47
14C,Cooling,CHM-SMT,42
14C,Coring,CHM-SMT,55
14C,Graphitization,CHM-SMT,32
14C,Heating,CHM-SMT,35
14C,Hydrolysis,CHM-SMT,46
14C,Oxidation,CHM-SMT,51
15N,CP,CHM-SMT,44
15N,DNP,CHM-SMT,39
15N,Heating,CHM-SMT,73
15N,Hydrolysis,CHM-SMT,43
15N,Irradiation,CHM-SMT,63
15N,Mas,CHM-SMT,33
15N,Oxidation,CHM-SMT,43
16-Mercaptohexadecanoic Acid,Self Assembled,CHM-SMT,49
16O,Annealed,CHM-SMT,35
16O,Annealing,CHM-SMT,43
16O,Cooling,CHM-SMT,30
16O,Heating,CHM-SMT,38
16O,Irradiation,CHM-SMT,46
16O,Melting,CHM-SMT,30
16O,Oxidation,CHM-SMT,63
16O,Oxidize,CHM-SMT,34
16O2,Annealing,CHM-SMT,72
16O2,Irradiation,CHM-SMT,43
16O2,Oxidation,CHM-SMT,70
176Lu,Melting,CHM-SMT,58
176Lu,Metamorphic,CHM-SMT,32
17O,Heating,CHM-SMT,31
17β-Estradiol,SPE,CHM-SMT,30
17β-Estradiol,Solid Phase Extraction,CHM-SMT,37
180C,Aged,CHM-SMT,49
180C,Aging,CHM-SMT,91
180C,Annealed,CHM-SMT,329
180C,Annealing,CHM-SMT,366
180C,Calcination,CHM-SMT,161
180C,Calcined,CHM-SMT,130
180C,Coated,CHM-SMT,141
180C,Coatings,CHM-SMT,33
180C,Cooled,CHM-SMT,40
180C,Cooling,CHM-SMT,207
180C,Cured,CHM-SMT,59
180C,Curing,CHM-SMT,60
180C,Dried,CHM-SMT,50
180C,Drying,CHM-SMT,41
180C,Etched,CHM-SMT,39
180C,Etching,CHM-SMT,50
180C,Heat Treated,CHM-SMT,32
180C,Heat Treatment,CHM-SMT,90
180C,Heated,CHM-SMT,203
180C,Heating,CHM-SMT,438
180C,Hydrogenation,CHM-SMT,71
180C,Hydrolysis,CHM-SMT,63
180C,Hydrothermal,CHM-SMT,190
180C,Hydrothermal Condition,CHM-SMT,35
180C,Hydrothermal Method,CHM-SMT,56
180C,Hydrothermal Process,CHM-SMT,38
180C,Hydrothermal Reaction,CHM-SMT,81
180C,Hydrothermal Synthesis,CHM-SMT,42
180C,Hydrothermal Treatment,CHM-SMT,183
180C,Hydrothermally Treated,CHM-SMT,37
180C,Irradiated,CHM-SMT,35
180C,Irradiation,CHM-SMT,112
180C,Isothermal Crystallization,CHM-SMT,32
180C,Microwave Irradiation,CHM-SMT,31
180C,Oxidation,CHM-SMT,62
180C,Pre-Treatment,CHM-SMT,31
180C,Pyrolysis,CHM-SMT,44
180C,Reductions,CHM-SMT,69
180C,Self Assembly,CHM-SMT,36
180C,Sintered,CHM-SMT,56
180C,Sintering,CHM-SMT,32
180C,Solvothermal,CHM-SMT,36
180C,Solvothermal Reaction,CHM-SMT,37
180C,Solvothermal Treatment,CHM-SMT,33
180C,Spin Coater,CHM-SMT,56
180C,Spin Coating,CHM-SMT,39
180C,Thermal,CHM-SMT,34
180C,Thermal Annealing,CHM-SMT,72
180C,Thermal Decomposition,CHM-SMT,38
180C,Thermal Treatment,CHM-SMT,88
180C,Thermally Anneal,CHM-SMT,31
180C,UV Irradiation,CHM-SMT,41
18O,Annealed,CHM-SMT,83
18O,Annealing,CHM-SMT,108
18O,Cooling,CHM-SMT,47
18O,Heating,CHM-SMT,69
18O,Hydrolysis,CHM-SMT,61
18O,Irradiated,CHM-SMT,33
18O,Irradiation,CHM-SMT,67
18O,Oxidation,CHM-SMT,196
18O,Oxidize,CHM-SMT,63
18O,Reductions,CHM-SMT,47
18O,Sputtering,CHM-SMT,36
18O2,Annealed,CHM-SMT,42
18O2,Annealing,CHM-SMT,117
18O2,Calcined,CHM-SMT,33
18O2,Co-Deposition,CHM-SMT,34
18O2,Heating,CHM-SMT,52
18O2,Irradiation,CHM-SMT,60
18O2,Laser Ablated,CHM-SMT,33
18O2,Oxidation,CHM-SMT,129
18O2,Oxidize,CHM-SMT,53
18O2,Reductions,CHM-SMT,38
19F,Annealing,CHM-SMT,32
19F,Calcined,CHM-SMT,31
19F,Coated,CHM-SMT,34
19F,Cooling,CHM-SMT,56
19F,Fluorinated,CHM-SMT,31
19F,Fluorination,CHM-SMT,102
19F,Heated,CHM-SMT,37
19F,Heating,CHM-SMT,121
19F,Hydrolysis,CHM-SMT,65
19F,Irradiated,CHM-SMT,40
19F,Irradiation,CHM-SMT,70
19F,Oxidation,CHM-SMT,68
19F,Reductions,CHM-SMT,45
1H,"1,3-Dipolar Cycloaddition",CHM-SMT,52
1H,ATRP,CHM-SMT,736
1H,Acetylation,CHM-SMT,106
1H,Acid,CHM-SMT,66
1H,Acid Treatment,CHM-SMT,45
1H,Acidic Hydrolysis,CHM-SMT,179
1H,Acidification,CHM-SMT,57
1H,Acidolysis,CHM-SMT,30
1H,Addition,CHM-SMT,46
1H,Aged,CHM-SMT,138
1H,Ageing,CHM-SMT,61
1H,Aging,CHM-SMT,232
1H,Air Dried,CHM-SMT,43
1H,Alcoholysis,CHM-SMT,51
1H,Alkaline Hydrolysis,CHM-SMT,62
1H,Alkaline Treatment,CHM-SMT,39
1H,Alkylation,CHM-SMT,104
1H,Amidation,CHM-SMT,34
1H,Amination,CHM-SMT,57
1H,Aminolysis,CHM-SMT,90
1H,Anionic Polymerization,CHM-SMT,94
1H,Annealed,CHM-SMT,307
1H,Annealing,CHM-SMT,383
1H,Assembled,CHM-SMT,37
1H,Atom Transfer Radical Polymerization,CHM-SMT,338
1H,Autoclave,CHM-SMT,32
1H,Ball Milling,CHM-SMT,32
1H,Ball-Milled,CHM-SMT,32
1H,Biodegradation,CHM-SMT,30
1H,Block Copolymerization,CHM-SMT,77
1H,Bromination,CHM-SMT,93
1H,Bulk Polymerization,CHM-SMT,62
1H,CP,CHM-SMT,162
1H,CUAAC,CHM-SMT,113
1H,CVD,CHM-SMT,55
1H,Calcination,CHM-SMT,199
1H,Calcined,CHM-SMT,214
1H,Carbonization,CHM-SMT,56
1H,Cast,CHM-SMT,51
1H,Catalytic,CHM-SMT,33
1H,Catalytic Hydrogenation,CHM-SMT,34
1H,Catalyzed,CHM-SMT,30
1H,Cationic Polymerization,CHM-SMT,73
1H,Centrifugation,CHM-SMT,121
1H,Centrifuge,CHM-SMT,31
1H,Chemical Modification,CHM-SMT,85
1H,Chemical Oxidation,CHM-SMT,56
1H,Chemical Reaction,CHM-SMT,34
1H,Chemical Synthesis,CHM-SMT,39
1H,Chlorination,CHM-SMT,71
1H,Chloromethylation,CHM-SMT,41
1H,Chromatography,CHM-SMT,86
1H,Click Chemistry,CHM-SMT,125
1H,Click Reaction,CHM-SMT,87
1H,Coated,CHM-SMT,702
1H,Coatings,CHM-SMT,103
1H,Column Chromatography,CHM-SMT,98
1H,Combustion,CHM-SMT,55
1H,Condensation,CHM-SMT,31
1H,Condensation Polymerization,CHM-SMT,38
1H,Cooled,CHM-SMT,125
1H,Cooling,CHM-SMT,1171
1H,Copolymerization,CHM-SMT,103
1H,Coupling,CHM-SMT,55
1H,Cross Coupling,CHM-SMT,70
1H,Cross Polarization,CHM-SMT,40
1H,Cross-Linking,CHM-SMT,321
1H,Crosslinked,CHM-SMT,383
1H,Cryo Fracture,CHM-SMT,31
1H,Crystallization,CHM-SMT,37
1H,Cure,CHM-SMT,36
1H,Cured,CHM-SMT,545
1H,Curing,CHM-SMT,412
1H,Cyclization,CHM-SMT,58
1H,DNP,CHM-SMT,101
1H,Da,CHM-SMT,37
1H,Deacetylated,CHM-SMT,33
1H,Deacetylation,CHM-SMT,36
1H,Dealuminated,CHM-SMT,38
1H,Decarboxylation,CHM-SMT,44
1H,Degradation,CHM-SMT,151
1H,Dehydrated,CHM-SMT,70
1H,Dehydration,CHM-SMT,127
1H,Dehydrogenation,CHM-SMT,83
1H,Depolymerization,CHM-SMT,62
